16418.585691584914, 0.0, 0.004644399043172598, 3.189183473587036, 1.053756046879725, 1.051824525081285, 4.25844365351291, 3.872889001141744, 0.1924283802509308, 9170.26081473229, 6888.264985744081, 4.200835227966309
16441.444585870995, 0.0, 0.00446319580078125, 3.1708898544311523, 1.060641628031691, 1.051336108771809, 4.275418303494686, 3.87268703745518, 0.18953734636306763, 9196.522499809287, 6884.844532697974, 4.200835227966309
16349.9074129691, 0.0, 0.00446319580078125, 3.151301145553589, 1.0631099165901752, 1.054741927483747, 4.278349696234457, 3.895641832530825, 0.18953734636306763, 9082.927876237496, 6906.899586921797, 4.200835227966309
16300.556665135227, 0.0, 0.004825602285563946, 3.1796319484710693, 1.064240054343001, 1.0515438864708777, 4.27996602763106, 3.877867126764368, 0.18889862298965454, 9054.323167095154, 6886.158689176176, 4.200835227966309
16377.45672794427, 0.0, 0.00446319580078125, 3.1877264976501465, 1.0573806872033726, 1.0469669852047385, 4.26162142636921, 3.8560048924875066, 0.18970933556556702, 9161.088253710748, 6856.296677475989, 4.200835227966309
16329.312670247076, 0.0, 0.00446319580078125, 3.189992904663086, 1.0553085190213576, 1.0456452190552552, 4.253597457221229, 3.850454161682375, 0.19052006304264069, 9121.33896997104, 6847.889815901491, 4.200835227966309
16321.8134486505, 0.0, 0.004644399043172598, 3.189183473587036, 1.0543279117390014, 1.0450936103215573, 4.249926067324839, 3.849507089957683, 0.1903473436832428, 9117.605215434245, 6844.140691662545, 4.200835227966309
16270.6429539768, 0.0, 0.00446319580078125, 3.1615002155303955, 1.0553481437942773, 1.0487296495634508, 4.25229879590502, 3.8722752512450676, 0.1903473436832428, 9043.017904882565, 6867.538692763761, 4.200835227966309
16238.2384828301, 0.0, 0.00446319580078125, 3.1713755130767822, 1.0579603444688317, 1.0478629906494294, 4.2572716795982615, 3.8694425437323225, 0.18970933556556702, 9016.461345115073, 6861.6959782526, 4.200835227966309
16301.687554901582, 0.0, 0.004644399043172598, 3.1948494911193848, 1.0538752003959129, 1.0421364007039564, 4.246705501524737, 3.836167015502454, 0.18889862298965454, 9116.589452619917, 6825.014750610391, 4.200835227966309
16274.18431285146, 0.0, 0.004825602285563946, 3.1954970359802246, 1.050741924851538, 1.0416761821956637, 4.236665288029542, 3.835543202001567, 0.18872736394405365, 9092.276423640938, 6821.827202049308, 4.200835227966309
16275.82602272206, 0.0, 0.00446319580078125, 3.1924211978912354, 1.0498089897982084, 1.0410824301754467, 4.233893872355765, 3.83430793053067, 0.18970933556556702, 9097.774736923684, 6817.9996602139445, 4.200835227966309
16313.739081987267, 0.0, 0.004825602285563946, 3.167975902557373, 1.0507507907801639, 1.0442567954188995, 4.2377958258014345, 3.8536258922562823, 0.18872736394405365, 9115.166736161735, 6838.490407918304, 4.200835227966309
16212.18498657961, 0.0, 0.004644399043172598, 3.1621477603912354, 1.0539312408551478, 1.0454709326378708, 4.242083411000131, 3.860779593897078, 0.18872736394405365, 9005.976071267096, 6846.134391871997, 4.200835227966309
16248.231095030642, 0.0, 0.004644399043172598, 3.1958210468292236, 1.0520988253030001, 1.0399303404189446, 4.234924113834673, 3.829505501759783, 0.18842987716197968, 9077.750684848665, 6810.405953974134, 4.200835227966309
16235.389738736325, 0.0, 0.004825602285563946, 3.194363832473755, 1.0477221435026252, 1.039028096075663, 4.225406743276366, 3.8267637784812436, 0.1903473436832428, 9070.900796041316, 6804.406991960205, 4.2009968757629395
16243.859876790928, 0.0, 0.004644399043172598, 3.1950113773345947, 1.047737350273593, 1.0384479589694422, 4.224994084152826, 3.8245019684476773, 0.18970933556556702, 9083.089098063712, 6800.70362342497, 4.200835227966309
